fire_id,cause_id,agency_id,time_id,collection_method,acres_burned,shape_area,shape_length,duration_days
10366,3,3,4574,8.0,4760.081,27375390.7929688,39719.1002707961,3.0
10367,1,1,4575,8.0,4665.44,32416461.234375,30823.8895510629,4.0
10368,14,1,904,,4579.358,26964457.0,24853.599948815,
10369,9,3,4576,8.0,4449.136,30578573.4179688,29945.5164229028,6.0
10370,14,2,4577,,3180.403,18806792.25,23701.1909519297,
10371,14,1,904,,2745.283,17134142.7617188,24733.3405347249,
10372,9,1,4578,,2529.59,14583555.515625,32246.0754454039,
10373,14,1,904,,2483.625,15721549.3203125,20478.6984602175,
10374,9,1,4579,,2281.423,14496078.6640625,19907.7863499449,
10375,14,2,4580,,2237.396,13409146.6484375,30204.5957124352,
10376,9,3,4581,8.0,1399.105,9674419.6640625,23842.3652161231,4.0
10377,14,2,4582,,1342.431,7997998.31640625,20750.70421032,
10378,10,8,4583,4.0,1233.369,7434524.109375,13591.2534017299,1.0
10379,14,2,4584,,1229.141,7256006.43359375,17441.2063175309,
10380,2,1,4585,,1191.342,7004320.0859375,16481.5414029529,
10381,2,1,4586,,1100.397,7292539.15625,11014.7729881852,
10382,14,1,904,,1049.143,6188620.10546875,14383.7334843367,
10383,7,1,4587,8.0,973.2919,6574752.84765625,13790.2897630503,4.0
10384,14,1,904,,961.5416,5671468.94921875,13201.30371757,
10385,9,1,4588,,876.9389,5014808.95703125,10580.3061025632,
10386,14,1,4589,,723.7236,5046639.796875,10385.3979746258,
10387,2,1,4590,,699.5617,4557316.1328125,8670.40992526161,
10388,2,1,4591,,670.2413,4084080.640625,8979.3463091414,
10389,14,3,904,,652.2456,3864992.7578125,9700.57630054186,
10390,2,1,4576,,632.5861,4129609.703125,10073.9629239716,
10391,2,3,4592,8.0,623.0417,4441775.24609375,9538.39264236235,4.0
10392,3,1,4575,,595.3703,4051108.48046875,9599.2281384622,
10393,2,1,4593,,587.3584,3851935.33203125,8950.53927940851,
10394,14,1,4594,,583.8068,3730127.06640625,9678.78785240076,
10395,4,3,4595,8.0,557.4395,3764112.40234375,8210.00075253759,6.0
10396,9,3,4596,8.0,555.0672,3432370.41796875,7963.59574072584,2.0
10397,2,1,4597,,541.4789,3163658.234375,8248.44683815052,
10398,7,1,4598,,530.5518,3138975.95703125,6397.27409211336,
10399,9,1,4599,,492.4395,3035267.73828125,7969.49158051753,
10400,9,1,4580,,485.884,2782144.9453125,12039.8361559818,
10401,7,1,4600,,473.0306,3256891.1484375,8301.66334159392,
10402,14,1,4601,,449.2591,2954902.52734375,7155.44029504834,
10403,9,3,4602,8.0,447.574,3137963.8359375,8492.40821292728,0.0
10404,14,1,4603,,390.8387,2394937.0078125,7212.36556551417,
10405,14,1,4572,,390.2485,2568532.0234375,7001.42621471827,
10406,14,1,904,,347.4855,2049577.953125,6714.43804612372,
10407,14,2,4571,,326.2972,1928847.703125,7385.62579804074,
10408,14,2,4604,,323.6387,1938104.9453125,6084.88977178367,
10409,5,1,4605,,311.422,1797304.87109375,6782.86139925216,
10410,9,3,4578,,309.9653,1783388.5078125,6404.41630572167,
10411,14,1,4594,,304.1747,1944034.00390625,6752.47734856462,
10412,14,4,4606,6.0,276.3409,1735469.46875,8449.71644293878,2.0
10413,14,3,904,,261.4356,1549255.8828125,4963.98823364129,
10414,9,1,4583,,261.0257,1662460.02734375,5721.07413391139,
10415,9,3,4607,,254.8441,1468422.2421875,7915.93496305711,
10416,9,3,4608,8.0,230.5208,1413704.62109375,5390.10531481899,2.0
10417,2,1,4609,,224.8979,1326113.67578125,4884.85206613346,
10418,14,3,904,,224.7605,1330301.4140625,4384.03257991811,
10419,10,1,4610,,215.3254,1272080.73046875,4535.56650796039,
10420,4,3,4611,8.0,214.5823,1235195.2734375,5307.2110791854,1.0
10421,9,3,4612,,214.2421,1235983.90234375,6406.20801938301,
10422,9,1,4613,,213.4405,1235692.2578125,4454.60497650243,
10423,14,2,4614,,207.2768,1227640.94140625,4407.18863286362,
10424,14,1,4581,,204.8099,1305682.25390625,5882.00010994945,
10425,2,1,4615,,203.3296,1199921.7109375,4413.22629566583,
10426,14,2,4616,,198.1689,1181890.015625,5212.19889366526,
10427,14,1,4600,,194.7458,1143792.99609375,5111.4049257886,
10428,14,2,4617,,190.8154,1136350.578125,5973.13036306452,
10429,14,3,904,,185.6783,1104733.6640625,4188.71121386212,
10430,5,3,4601,,181.7564,1270941.12890625,4726.03983846809,
10431,14,2,4589,,176.6647,1053804.328125,4405.04371939,
10432,14,3,904,,176.3269,1029183.90234375,4498.04098114825,
10433,14,2,4577,,169.5306,1006568.1328125,6179.67324880633,
10434,2,1,4605,,169.4447,977696.015625,5311.64898213397,
10435,9,3,4578,,169.1021,978878.6953125,3892.44628533816,
10436,14,3,904,,161.6789,958046.3828125,4341.87629789403,
10437,14,2,4606,,159.5404,944711.9375,4427.90969652173,
10438,14,1,904,,155.9802,915996.3046875,4357.08391444513,
10439,9,1,4597,,146.0246,930255.16015625,4711.02014643096,
10440,14,3,904,,145.6945,850909.1953125,4630.13302610026,
10441,8,1,4618,,142.6693,824524.3203125,6379.82782630393,
10442,14,3,904,,141.7804,841337.14453125,3900.6073935197,
10443,2,1,4619,,139.4769,802769.01953125,3749.10445297503,
10444,4,1,4620,,129.8055,742115.5859375,5271.36702419631,
10445,3,3,4621,8.0,129.3563,743751.2734375,4147.90113305563,1.0
10446,14,1,4622,,124.0313,753593.5390625,6600.867971019,
10447,9,3,4623,,123.9611,716496.38671875,3729.34840477062,
10448,14,1,4575,,122.091,750808.1484375,6094.32887405505,
10449,14,1,904,,121.7549,717195.6015625,4159.18288772424,
10450,9,1,4613,,121.2634,698965.6171875,5618.02465730702,
10451,1,3,4624,,115.0081,765850.62890625,3587.11400311058,
10452,14,2,4625,,111.3429,668748.94140625,4321.74436084222,
10453,14,2,4583,,108.8317,651647.31640625,3662.30726859582,
10454,14,1,4626,,95.79535,579460.4921875,3796.78039319451,
10455,9,3,4627,,95.69666,550727.0078125,5494.78015150684,
10456,4,3,4595,,95.45128,650798.25390625,4350.1202159115,7.0
10457,14,1,904,,89.28745,525993.8671875,4205.5896881466,
10458,9,3,4574,,89.17061,516590.95703125,2901.99552571027,
10459,14,2,4628,,88.86951,529140.72265625,4757.20006354413,
10460,7,5,4629,8.0,85.57635,523271.8984375,2986.33289545513,1.0
10461,14,2,4602,,84.94815,505927.5234375,5509.40704524018,
10462,9,3,4630,8.0,82.51394,505804.9296875,3942.01799989374,1.0
10463,9,3,4631,,78.22748,451316.4921875,2892.12810837048,
10464,1,3,4619,8.0,76.73247,498057.625,2806.54549011609,1.0
10465,3,5,4632,8.0,68.08462,425541.41015625,2778.38306620353,1.0
10466,2,3,4613,8.0,67.87305,465648.01171875,3804.89490529934,1.0
10467,14,3,904,,67.17493,398690.375,2403.404190127,
10468,14,3,904,,65.81236,391632.54296875,2330.34507601449,
10469,14,2,4633,,62.04219,366813.578125,2388.25800256267,
10470,9,3,4613,,60.66374,352885.234375,2477.39570560712,
10471,5,3,4634,8.0,53.99945,370330.31640625,2587.8974769331,1.0
10472,9,3,4622,,53.20365,304636.06640625,2428.96681563395,
10473,5,3,4609,8.0,52.92915,383742.5078125,2970.77168496444,2.0
10474,14,2,4635,,50.83701,301234.53125,2334.57015455104,
10475,14,2,4636,,49.70009,295936.8125,3652.10706542954,
10476,1,5,4619,8.0,44.24022,290487.52734375,2089.21785245253,4.0
10477,14,2,4630,,43.13551,255546.140625,2348.31040299784,
10478,14,2,4637,,43.08449,256890.54296875,2576.61685323045,
10479,14,3,904,,42.89819,253829.1328125,2263.64515049786,
10480,14,3,904,,41.44139,243164.1484375,2405.26856479998,
10481,14,3,904,,40.60711,241572.20703125,1835.42654296411,
10482,18,8,4638,4.0,38.63981,232391.19921875,4138.22413190682,0.0
10483,5,3,4639,8.0,34.29976,238799.91015625,2159.49041081553,0.0
10484,8,3,4579,8.0,30.40589,195972.5859375,1685.83744118222,0.0
10485,2,5,4610,8.0,30.20241,200471.49609375,1933.57668478516,0.0
10486,14,2,4640,,30.03509,178439.21484375,1971.17968657282,
10487,14,1,4602,,29.59019,205184.9609375,3438.76413631935,
10488,1,4,4581,8.0,27.14266,169874.98046875,2014.59347748421,4.0
10489,9,3,4600,,25.92692,175487.5,2059.06091857387,2.0
10490,14,3,904,,25.72225,152673.88671875,1525.78083181194,
10491,11,5,4629,8.0,23.814,146147.5859375,2575.44608809987,0.0
10492,14,2,4641,,22.86113,136079.53125,1499.83705151255,
10493,9,3,4642,8.0,22.6408,146110.00390625,1478.62288534893,2.0
10494,14,3,904,,22.60847,133813.73828125,1388.13100894333,
10495,14,2,4643,,22.20722,132496.6796875,1457.13777158756,
10496,14,2,4644,,20.33453,120126.3984375,1593.86832965195,
10497,5,3,4645,8.0,18.28046,121112.515625,1254.62732923242,0.0
10498,11,8,4646,4.0,17.4873,104910.59375,2161.21913472562,0.0
10499,9,4,4647,5.0,16.55858,97825.90625,1247.86096428674,3.0
10500,14,4,4648,6.0,16.07597,94688.2578125,1090.85708423962,3.0
10501,5,3,4649,8.0,15.86557,106328.76171875,1175.56361379193,0.0
10502,14,2,904,,13.61412,81148.0078125,1308.71014459107,
10503,5,3,4650,8.0,12.38823,82823.82421875,1037.5255028074,1.0
10504,7,5,4605,8.0,12.24147,75085.65625,1111.49758110218,1.0
10505,14,2,4599,,12.03253,72032.26171875,1126.13655092211,
10506,8,5,4651,8.0,11.03558,67717.76171875,1123.83711112606,0.0
10507,1,4,904,,10.9938,70904.97265625,944.58695163362,
10508,1,4,4574,8.0,10.67911,66943.359375,1494.21638815054,2.0
10509,9,3,4644,,10.13106,72884.8515625,1022.4463913704,
10510,14,2,4652,,9.945247,58696.67578125,1036.93258637501,
10511,1,3,4619,8.0,9.668207,61224.82421875,935.861349502479,2.0
10512,14,2,4653,,9.54213,56724.09375,895.159166662753,
10513,4,3,4619,8.0,9.496011,58679.1171875,945.831087551696,4.0
10514,1,3,4584,,9.205315,62246.41015625,995.910183261656,3.0
10515,14,2,4654,,9.204895,54886.375,960.617408517215,
10516,14,2,904,,8.675638,51891.6796875,874.159572034453,
10517,14,2,4655,5.0,8.382261,49536.359375,1145.12974842393,
10518,3,3,4596,8.0,8.228289,54438.3203125,841.14821042301,0.0
10519,1,4,904,,7.99396,52049.25,811.234440611592,
10520,9,3,4613,,7.172701,44436.50390625,832.022073430218,
10521,9,3,4656,8.0,6.970382,49580.4921875,790.339725138724,1.0
10522,9,3,4596,8.0,6.687583,41425.8671875,782.532265848379,0.0
10523,14,2,4657,,5.483533,32578.2890625,729.816778850088,
10524,14,2,4608,,5.299945,31388.96875,693.306627594453,
10525,14,2,4574,,5.131929,30370.1875,719.054892611525,
10526,5,3,4658,8.0,4.978857,34811.22265625,662.243857220183,0.0
10527,14,2,4659,,4.421497,26083.5390625,653.49790941721,
10528,14,2,4642,,4.246927,25288.2109375,613.811903732273,
10529,14,2,4586,,4.149413,24835.421875,667.055808365475,
10530,14,2,4660,,4.092643,24405.8671875,677.740487268439,
10531,14,2,4661,,4.054996,24189.875,623.928330504259,
10532,14,2,4653,,3.698716,21822.8125,630.759265859679,
10533,14,2,904,,3.572471,21336.61328125,590.73736240624,
10534,14,2,4662,,3.349638,19847.83984375,532.086258784794,
10535,14,2,4663,,3.16196,18733.80859375,540.308085806984,
10536,14,2,4644,,3.047374,18106.50390625,527.807318201523,
10537,14,2,4607,,3.029714,17873.0625,575.656053040925,
10538,14,2,4664,,2.774432,16521.63671875,569.654184779895,
10539,5,1,4665,,36343.15,245508855.75,120556.36567058,
10540,7,1,4666,,34564.53,228274520.523438,70448.1808955248,
10541,11,2,4667,,13310.67,79382408.7460938,114188.807106588,
10542,7,1,4668,8.0,12095.54,71695534.1015625,41973.1873613366,9.0
10543,14,1,904,,11380.36,75886366.2695313,38003.412463924,
10544,9,3,4668,8.0,8146.649,56551043.1914063,42080.598141568,4.0
10545,14,1,4666,,7558.078,53199989.71875,40358.6144227688,
10546,7,1,4669,8.0,6690.322,44077659.0195313,36167.133251906,
10547,14,1,4670,,6349.193,38564957.28125,39121.7411380409,
10548,9,1,4665,,6158.767,44629605.484375,29071.4118826834,
10549,14,1,4671,,5964.426,39596204.8164063,35198.2935094596,
10550,3,1,4667,,5907.94,40907650.3671875,33638.8837787132,
10551,7,3,4670,8.0,5814.841,35388584.5898438,38466.6686946235,5.0
10552,1,3,4672,8.0,5420.904,34347955.6484375,30446.819536917,99.0
10553,14,3,904,,5243.982,31082288.9765625,28100.106907721,
10554,9,1,4667,,4571.167,26846373.7539063,25614.4863403171,
10555,14,3,904,,4357.64,25826545.1210938,26635.6069197347,
10556,7,1,4669,,4049.6,26635585.453125,27710.1150656426,
10557,14,2,4667,,3818.714,22694340.0078125,37058.1681056013,
10558,14,2,4673,,3811.561,22686842.9960938,38235.5612586179,
10559,1,5,4674,8.0,3806.063,23279240.7851563,21321.837899927,1.0
10560,14,1,4675,,3784.273,27113855.28125,22795.89909551,
10561,1,4,4676,4.0,3752.67,24463811.9101563,25081.5654270527,152.0
10562,1,5,4676,8.0,3649.375,23011672.6367188,27712.3877211775,2.0
10563,9,3,4677,8.0,3312.164,22401675.40625,38951.6967930944,0.0
10564,8,1,4678,,3264.268,23121439.3320313,25751.1621753465,
10565,3,4,4673,8.0,3090.182,19412369.8203125,28710.7833777668,7.0
10566,14,2,4679,,2658.574,15807737.9804688,30028.5223498097,
10567,1,4,4676,4.0,2650.475,17196887.3671875,26705.7269753034,143.0
10568,9,3,4680,6.0,2499.556,16175279.5117188,23130.8879359871,6.0
10569,14,2,904,,2471.109,14421518.484375,16839.2290818802,
10570,1,3,4678,8.0,2244.904,14223791.7539063,19638.8986170396,4.0
10571,9,3,4681,8.0,2162.274,14783621.6210938,16986.4838264984,2.0
10572,14,5,904,8.0,2054.816,14510555.1132813,19050.8892303297,
10573,14,1,904,,1896.849,11177771.15625,16649.4643356967,
10574,1,4,4682,8.0,1876.683,12144258.6914063,18804.5140448499,93.0
10575,14,1,4683,,1850.153,11636801.8984375,16437.5539273634,
10576,4,1,4684,,1784.117,10435847.578125,13378.5744554513,
10577,1,5,4685,8.0,1770.672,10682430.3359375,12662.9600318649,3.0
10578,3,3,4686,8.0,1489.365,9107883.87109375,16383.4026393196,3.0
10579,14,1,904,,1482.813,8722773.140625,23404.6304474596,
10580,2,1,4679,,1445.945,8485284.39453125,13400.2252590983,
10581,1,4,4685,4.0,1424.198,9236004.44140625,15448.773291377,142.0
10582,14,1,4687,,1334.562,8313143.31640625,15778.363030943,
10583,9,1,4688,,1208.841,7946778.68359375,18005.8214860519,
10584,14,1,4689,,1205.473,8043308.05859375,18614.0303330201,
10585,9,1,4690,,1188.56,8286795.71484375,16319.1051821734,
10586,14,1,904,,1043.188,6153353.66796875,10809.0055835064,
10587,14,1,4691,,1006.318,6551810.99609375,11373.155624993,
10588,1,4,4669,8.0,980.5899,6230845.23828125,17532.1769711642,41.0
10589,18,5,4692,8.0,979.0428,6078282.98828125,10891.8732981101,0.0
10590,1,3,4669,8.0,977.0555,5975084.765625,10753.3429993871,1.0
10591,9,3,4693,,935.334,5374661.546875,12092.1131158024,
10592,2,1,4694,,912.6426,5356853.6953125,12756.4539235285,
10593,14,1,4686,,873.0775,5168816.8359375,13301.0097197978,
10594,1,3,4695,8.0,839.4844,5891612.26953125,12678.4923997738,3.0
10595,9,1,4688,,830.0247,4887119.296875,10756.9454088382,
10596,9,1,4696,,820.4838,4837260.69140625,12423.2373553006,
10597,9,3,4697,,753.4076,4356371.421875,11172.1745898285,
10598,14,2,4698,,729.8926,4383082.2890625,15724.573252125,
10599,9,3,4699,8.0,727.5397,4451052.828125,11471.1120925288,1.0
10600,1,4,4700,4.0,715.4009,4669032.421875,9703.95596138465,61.0
10601,9,3,4701,8.0,701.5712,4955549.2421875,10189.9486970646,3.0
10602,14,1,4702,,688.6042,4061802.71875,8348.123164844,
10603,1,4,4672,4.0,673.6695,4355941.65234375,11169.2254644259,109.0
10604,3,3,4703,8.0,665.8233,4071174.97265625,10431.666500898,1.0
10605,9,1,4704,,649.0332,3828789.3359375,9609.10259664375,
10606,4,1,4705,,631.5698,3696937.8203125,9500.57249971044,
10607,8,1,4706,,630.2985,3726923.33984375,9428.32033583708,
10608,9,3,904,,614.9384,3903667.8671875,11899.0162535652,
10609,1,4,4707,4.0,612.5803,3971815.3828125,9518.8236170268,69.0
10610,9,3,904,,592.0198,3571338.58203125,8395.81270798177,
10611,5,3,4708,8.0,582.4282,3866634.5703125,31655.1055890021,5.0
10612,3,1,4681,,579.2668,4025030.515625,9100.16301175678,
10613,14,5,904,8.0,577.7464,3959489.828125,10408.3209488916,
10614,7,1,4709,,548.4343,3232327.2265625,9252.24729386162,
10615,7,1,4666,,529.6204,3610866.80859375,10578.1221667012,
10616,1,3,4678,8.0,527.9257,3623564.76953125,9796.45200624359,3.0
10617,1,4,4676,8.0,497.589,3228258.5625,8521.73372526571,143.0
10618,2,3,4710,,494.9721,3303433.1015625,8035.87793224391,
10619,2,1,4711,,483.3407,3196860.19140625,7370.64409659441,
10620,14,1,4712,,461.5535,2678259.21875,10025.4874323906,
10621,1,4,4675,8.0,450.454,2938229.0625,8974.98893673414,92.0
10622,8,1,4701,,416.7906,2680127.76953125,6297.44158969127,
10623,2,1,4706,,412.6043,2630225.34765625,7479.52452947802,
10624,8,1,4713,,412.0168,2431708.96484375,7106.17925731615,
10625,14,1,4714,,401.5613,2561860.734375,6806.20462088633,
10626,2,1,4715,,392.5573,2505603.6796875,7101.04359552765,
10627,2,1,4716,,383.5675,2486238.75390625,10405.7358386375,
10628,1,3,4709,8.0,381.3596,2346014.3359375,6129.83743417539,2.0
10629,7,1,4717,,380.1403,2224147.9609375,5472.37595837096,
10630,2,1,4718,,375.3932,2458631.515625,7113.87322806045,
10631,14,2,4719,,368.0042,2179222.1640625,7480.57383190195,
10632,14,1,4720,,364.2781,2520404.53515625,8692.6670705965,
10633,14,2,4721,,352.7481,2089485.20703125,10634.9478685759,
10634,14,1,4665,,352.7104,2351815.8671875,7785.12956172106,
10635,14,1,4722,,351.8093,2246349.37109375,7918.5495922008,
10636,14,3,904,,341.7617,2034387.140625,5860.78536774425,
10637,14,3,904,,335.8584,1995397.89453125,6016.33920707042,
10638,7,1,4723,,329.0369,2170846.015625,7741.52168738324,
10639,14,3,904,,322.3326,1907624.24609375,6397.92165288684,
10640,14,1,4724,,319.3421,2122122.609375,5775.75349356395,
10641,14,3,904,,317.5254,1878621.37109375,7225.787715265,
10642,9,1,4701,,314.4298,1835369.44140625,5658.83292290954,
10643,9,1,4716,,301.8513,1781189.5,5105.44516211328,
10644,14,1,4725,,297.4152,1744330.46875,6746.90480403538,
10645,2,3,4726,8.0,293.7556,1794359.57421875,6020.56115274317,1.0
10646,2,3,4727,8.0,277.778,1699516.53125,7217.73640090462,1.0
10647,14,3,904,,276.95,1645433.625,5162.365107148,
10648,8,1,4728,,260.0726,1530594.4375,5235.42951818287,
10649,7,1,4723,,260.0249,1706822.140625,6879.93851670169,
10650,9,1,4729,,258.3694,1513810.5,4876.92192578075,
10651,14,3,904,,257.7452,1524587.74609375,5508.17335334429,
10652,14,3,904,,256.4971,1504326.18359375,4896.22233788093,
10653,7,1,4692,,255.8816,1507289.12890625,4712.06917411915,
10654,1,3,4686,8.0,253.1135,1855227.38671875,5910.78314608137,3.0
10655,1,4,4730,8.0,251.3668,1638576.0703125,5271.09063214365,63.0
10656,1,3,4731,8.0,250.3342,1603120.4140625,4846.53186837029,97.0
10657,4,1,4732,,249.1475,1451318.390625,5173.31800399578,
10658,3,1,4733,,248.3753,1465911.55078125,5150.25165168968,
10659,9,1,4734,,246.7176,1426643.9765625,6037.37340983084,
10660,14,2,4688,,241.3018,1429041.03125,5562.14359772897,
10661,5,3,904,,238.4555,1646823.05078125,5304.42384598338,
10662,1,4,4735,4.0,236.186,1527130.33984375,5943.81376987178,89.0
10663,7,1,4688,1.0,227.2938,1497489.66796875,11398.1696503525,3.0
10664,14,2,4696,,222.0037,1330876.83203125,7162.45577150481,
10665,14,3,4736,8.0,221.2385,1329519.8203125,5401.42152788155,0.0
10666,14,2,4736,,220.0251,1318278.5625,5344.08848883341,
10667,9,1,4737,,212.0675,1442200.66796875,5031.07408846095,
10668,14,2,4717,,207.1606,1353861.84375,5960.86560796751,
10669,1,4,4722,8.0,207.0884,1312998.75,6302.91466943258,63.0
10670,1,4,4686,4.0,195.7965,1277568.2734375,7210.32598965548,91.0
10671,7,1,4686,,187.3834,1103840.59765625,4170.89032477402,
10672,14,1,4696,,186.5318,1139125.140625,5632.28668157701,
10673,14,1,904,,184.0202,1085867.17578125,6123.24143934852,
10674,5,3,4677,8.0,178.0835,1219273.56640625,4651.96259066155,
10675,14,3,904,,177.6332,1046342.6171875,4436.58722589671,
10676,14,3,904,,177.2555,1048294.73828125,3804.69931825694,
10677,14,1,4727,,176.3935,1123241.9375,5080.31562568495,
10678,1,4,4701,8.0,172.3196,1120038.3359375,4879.12604286322,71.0
10679,14,2,4738,,171.0744,1012765.35546875,6305.1505169662,
10680,4,1,4739,,164.3949,956502.40625,6342.01880685942,
10681,14,3,904,,161.0854,949782.83984375,3982.00535399649,
10682,14,1,4740,,155.8058,1074165.02734375,3892.57435874645,
10683,14,1,904,,153.0401,903293.29296875,4992.27104324766,
10684,14,3,904,,152.3644,890911.9296875,4258.16468651511,
10685,9,3,4683,8.0,150.9127,976383.3203125,5138.07432387481,3.0
10686,9,3,4741,,149.6339,864501.12890625,4643.85313090453,
10687,2,3,4684,8.0,146.6636,1047833.44921875,4064.19272913204,2.0
10688,14,3,904,,146.5137,871250.08984375,3948.34767639605,
10689,14,3,904,,143.4387,841863.68359375,3729.09148474172,
10690,7,1,4693,,142.5087,844407.83984375,4361.5819766367,
10691,14,1,4742,,139.7041,859727.10546875,4964.96912391958,
10692,14,2,4742,,138.5013,828543.62890625,5698.85509775086,
10693,2,1,4743,,134.6095,789314.0859375,3472.6742336163,
10694,7,1,4744,,129.5169,762615.3515625,3632.41725789632,
10695,2,5,4670,8.0,127.6624,790969.27734375,4826.89852109715,1.0
10696,1,3,4745,8.0,123.3767,793530.59765625,3284.25984085298,22.0
10697,14,5,904,8.0,123.1225,865676.06640625,3914.85877558332,
10698,1,3,4746,8.0,122.3106,785105.90234375,3187.94853339547,29.0
10699,14,2,4747,,119.4076,704360.0,3878.62701668305,
10700,1,3,4695,,117.7648,800895.86328125,4415.82333496055,
